date,weight
2017-12-01 3:39:58,130.24689
2017-12-01 6:50:57,130.32625
2017-12-02 6:24:11,130.36592
2017-12-03 6:33:41,130.13887
2017-12-04 6:38:48,130.61946
2017-12-05 5:26:32,134.35852
2017-12-06 6:37:40,132.20457
2017-12-07 6:30:32,132.37875
2017-12-08 6:31:29,131.90477
2017-12-08 13:54:44,131.70856
2017-12-09 6:57:22,132.02823
2017-12-10 8:13:48,134.09615
2017-12-11 7:27:30,136.32722
2017-12-12 6:19:15,132.52425
2017-12-12 6:40:00,132.49998
2017-12-13 6:31:28,134.52605
2017-12-14 6:19:45,133.20988
2017-12-15 6:22:56,131.4528
2017-12-16 6:24:53,131.14418
2017-12-17 7:40:09,131.58289
2017-12-18 7:15:00,135.74301
2017-12-19 6:46:48,134.493
2017-12-20 6:01:34,133.8867
2017-12-21 4:27:39,133.27603
2017-12-21 8:04:00,133.29997
2017-12-22 5:45:46,133.56265
2017-12-23 8:39:09,132.84834
2017-12-24 5:18:19,134.0256
2017-12-25 7:38:11,135.36821
2017-12-26 4:44:13,138.7391
2017-12-27 8:01:44,140.613
2017-12-28 6:17:53,136.15526
2017-12-29 6:06:49,134.24829
2017-12-30 4:18:36,133.48326
2017-12-31 5:46:28,132.65652
2018-01-01 10:01:05,137.33916
2018-01-02 6:54:35,136.13101
2018-01-03 6:55:02,135.4542
2018-01-04 6:35:10,135.30208
2018-01-05 5:45:36,136.73067
2018-01-06 7:00:24,140.46089
2018-01-07 9:29:32,140.47191
2018-01-08 6:44:21,138.46571
2018-01-09 6:13:44,138.42381
2018-01-10 6:23:03,137.20247
2018-01-11 6:25:38,135.48727
2018-01-12 5:38:58,134.74872
2018-01-13 6:33:22,134.58116
2018-01-14 6:06:23,135.27342
2018-01-15 5:04:59,134.7377
2018-01-16 5:48:15,134.20638
2018-01-17 5:33:40,134.2593
2018-01-18 6:39:42,136.50139
2018-01-19 4:28:40,137.95865
2018-01-20 5:16:31,137.0768
2018-01-20 18:55:14,137.0261
2018-01-21 6:20:54,135.72536
2018-01-22 5:42:02,133.41711
2018-01-23 6:00:26,132.85715
2018-01-24 4:07:53,132.39197
2018-01-25 4:55:53,132.2553
2018-01-26 4:06:31,131.32274
2018-01-27 4:23:20,131.46603
2018-01-28 6:50:19,131.36685
2018-01-29 7:35:46,133.36644
2018-01-30 4:42:47,137.81535
2018-01-31 8:11:20,141.78587
2018-02-01 7:00:45,140.83348
2018-02-02 6:07:07,140.32202
2018-02-03 6:45:24,139.11166
2018-02-04 7:53:13,140.59099
2018-02-05 7:07:49,140.75851
2018-02-06 6:52:03,140.6086
2018-02-07 7:18:09,140.43443
2018-02-08 6:50:31,138.96616
2018-02-09 3:59:45,137.66103
2018-02-09 5:14:44,137.54198
2018-02-10 7:54:20,135.172
2018-02-11 6:21:31,135.83559
2018-02-11 17:37:54,137.03932
2018-02-12 6:07:03,135.50931
2018-02-13 6:00:05,137.64339
2018-02-14 7:03:39,138.44589
2018-02-15 5:52:49,140.13902
2018-02-16 3:25:57,139.55699
2018-02-17 5:12:47,138.7391
2018-02-18 5:27:07,137.76022
2018-02-19 6:17:14,138.66193
2018-02-20 4:20:55,139.99352
2018-02-23 6:20:45,140.61523
2018-02-24 5:12:43,138.57373
2018-02-25 8:15:42,138.70381
2018-02-26 7:40:19,140.07068
2018-02-27 6:42:34,137.75362
2018-02-28 4:26:03,136.82106
2018-03-01 1:32:24,136.69101
2018-03-02 5:55:25,135.80473
2018-03-03 5:20:36,137.6037
2018-03-04 7:25:15,139.53496
2018-03-05 1:47:37,140.28232
2018-03-06 5:01:37,140.57774
2018-03-07 4:06:56,138.41501
2018-03-08 2:18:57,136.66676
2018-03-09 4:51:08,139.25278
2018-03-12 4:42:55,146.81244
2018-03-13 2:10:26,145.89972
2018-03-14 3:09:15,143.81856
2018-03-15 0:52:08,141.0848
2018-03-16 2:27:05,139.5548
2018-03-16 15:18:36,143.45479
2018-03-17 7:15:40,140.43004
2018-03-18 7:15:23,139.80832
2018-03-19 3:10:30,138.81184
2018-03-20 3:28:36,139.18002
2018-03-21 4:51:00,138.36871
2018-03-22 4:13:34,138.61783
2018-03-23 3:17:43,138.33122
2018-03-24 5:31:25,138.11958
2018-03-25 5:09:22,139.10065
2018-03-26 5:24:40,138.29375
2018-03-27 4:51:32,136.54768
2018-03-28 5:49:55,134.98901
2018-03-29 3:48:17,135.03091
2018-03-29 12:31:39,136.25227
2018-03-30 3:04:46,135.38144
2018-03-30 9:16:18,134.56354
2018-03-31 6:15:24,134.05646
2018-04-01 7:42:29,136.023
2018-04-02 5:19:32,135.65703
2018-04-03 6:12:38,136.27652
2018-04-04 3:55:50,136.90263
2018-04-05 3:11:23,136.69981
2018-04-06 8:35:31,137.0702
2018-04-07 3:00:26,138.62665
2018-04-08 8:17:33,143.0844
2018-04-09 2:51:30,139.86787
2018-04-10 4:34:56,137.34796
2018-04-11 4:05:41,135.8378
2018-04-12 2:40:46,136.34709
2018-04-12 19:06:41,137.95425
2018-04-13 1:20:54,136.42644
2018-04-14 6:52:51,138.42824
2018-04-15 10:31:09,136.91806
2018-04-16 5:21:51,136.56313
2018-04-17 3:59:34,134.9317
2018-04-18 1:26:52,134.04544
2018-04-19 3:37:40,134.04985
2018-04-20 2:31:22,135.49167
2018-04-21 7:21:22,134.87878
2018-04-22 6:57:33,135.32855
2018-04-23 2:57:03,134.09177
2018-04-24 6:11:13,133.02031
2018-04-25 4:01:39,132.56393
2018-04-26 3:55:47,133.17462
2018-04-27 5:36:13,134.23726
2018-04-28 6:23:05,133.18784
2018-04-29 4:10:00,133.22752
2018-04-30 4:04:29,132.48457
2018-05-01 5:06:42,131.18605
2018-05-02 2:18:20,131.59612
2018-05-03 3:45:03,131.02292
2018-05-04 2:33:17,131.48148
2018-05-04 2:46:26,130.94133
2018-05-05 6:29:16,131.90256
2018-05-06 6:21:02,132.51102
2018-05-07 6:41:10,133.39287
2018-05-08 2:56:19,133.42816
2018-05-08 2:57:22,133.02252
2018-05-09 2:06:28,131.52115
2018-05-10 5:52:57,130.93251
2018-05-11 4:33:34,130.67236
2018-05-12 5:05:50,131.4462
2018-05-13 5:57:56,130.09697
2018-05-14 5:38:27,130.41222
2018-05-15 5:04:01,129.52377
2018-05-16 2:37:58,129.51276
2018-05-17 3:12:10,128.87341
2018-05-18 2:26:19,128.82048
2018-05-18 2:26:57,128.90208
2018-05-18 2:27:28,129.01231
2018-05-19 6:43:46,130.81126
2018-05-20 6:23:33,130.14326
2018-05-21 2:59:32,132.04146
2018-05-22 3:26:09,131.92021
2018-05-23 5:01:57,134.7928
2018-05-24 1:53:00,133.1658
2018-05-25 3:56:40,131.04718
2018-05-26 3:36:35,130.32404
2018-05-27 4:47:23,129.9162
2018-05-28 4:57:31,130.03966
2018-05-29 2:54:25,134.50623
2018-05-30 0:40:08,131.62918
2018-05-31 0:58:45,130.4982
2018-06-04 6:57:26,133.836
2018-06-05 3:47:20,133.55823
2018-06-06 5:42:30,134.59998
2018-06-07 6:25:59,136.4948
2018-06-10 5:58:03,138.38855
2018-06-11 5:02:48,135.61954
2018-06-12 1:04:23,134.98463
2018-06-12 23:33:09,133.41933
2018-06-14 3:07:33,133.17023
2018-06-15 6:10:14,132.61023
2018-06-16 5:44:01,133.92639
2018-06-17 4:16:49,135.13234
2018-06-18 5:13:16,133.61115
2018-06-19 2:50:12,135.1698
2018-06-20 5:12:54,135.58206
2018-06-21 3:34:00,134.53928
2018-06-22 1:44:32,133.33998
2018-06-23 4:32:31,132.64111
2018-06-24 7:09:08,133.00044
2018-06-25 2:52:29,137.18483
2018-06-26 3:01:26,135.42113
2018-06-27 4:00:44,135.38585
2018-06-28 0:28:26,132.7866
2018-06-29 1:43:06,132.56393
2018-06-30 2:24:18,131.42857
2018-07-01 4:50:29,134.46652
2018-07-02 5:03:43,135.55122
2018-07-03 2:06:57,133.85805
2018-07-04 0:45:06,133.09084
2018-07-05 2:25:30,131.65343
2018-07-06 5:09:39,131.19928
2018-07-06 20:49:20,130.7297
2018-07-07 3:41:02,131.45721
2018-07-08 6:42:36,131.0163
2018-07-09 6:28:46,133.96167
2018-07-10 0:20:00,134.19997
2018-07-10 1:22:49,134.18214
2018-07-11 0:01:22,132.36772
2018-07-12 1:23:02,130.51364
2018-07-13 4:55:53,131.60492
2018-07-14 7:07:37,131.79231
2018-07-15 5:59:13,132.83954
2018-07-16 3:35:36,131.61815
2018-07-17 5:03:09,129.66486
2018-07-18 1:58:21,130.19176
2018-07-19 5:01:36,131.07802
2018-07-20 4:51:54,133.13713
2018-07-21 3:30:50,130.50923
2018-07-22 1:43:38,130.89503
2018-07-23 0:14:17,132.28618
2018-07-24 3:25:54,131.30511
2018-07-25 6:32:08,130.21162
2018-07-26 3:57:57,132.6852
2018-07-27 0:11:53,131.26321
2018-07-28 0:03:50,131.85405
2018-07-29 1:17:12,131.41313
2018-07-30 2:16:00,131.77689
2018-07-31 2:08:32,129.27684
2018-08-01 5:02:00,127.82841
2018-08-02 3:21:07,127.29048
2018-08-03 3:03:20,126.90468
2018-08-04 4:36:04,127.04577
2018-08-05 3:39:13,126.840744
2018-08-06 5:01:19,127.868095
2018-08-07 3:00:48,127.03254
2018-08-08 3:42:00,127.99817
2018-08-09 5:03:26,127.394104
2018-08-10 5:55:58,127.00168
2018-08-11 2:58:14,126.75918
2018-08-12 6:19:14,126.5343
2018-08-13 5:36:38,126.58941
2018-08-14 3:54:25,126.35352
2018-08-15 0:03:01,126.85618
2018-08-16 3:05:58,125.56427
2018-08-17 0:03:18,128.06653
2018-08-18 2:42:09,126.62028
2018-08-19 4:44:50,127.62779
2018-08-19 22:54:17,128.59564
2018-08-20 3:21:03,127.323555
2018-08-21 5:12:43,127.215515
2018-08-22 1:44:14,126.87822
2018-08-23 4:13:36,126.37557
2018-08-24 2:59:44,126.03825
2018-08-25 3:51:42,124.33408
2018-08-27 3:08:08,126.5828
2018-08-28 2:20:37,125.85748
2018-08-29 0:00:55,124.80147
2018-08-30 2:54:41,124.71108
2018-08-31 4:08:18,124.942566
2018-09-01 4:50:40,124.8169
2018-09-02 0:15:55,124.069534
2018-09-03 0:01:25,123.853485
2018-09-04 1:44:45,124.638336
2018-09-04 6:46:30,123.871124
2018-09-04 6:46:49,123.95931
2018-09-04 6:47:46,123.78955
2018-09-06 5:32:29,123.229576
2018-09-07 7:52:35,125.64584
2018-09-08 6:17:06,126.10661
2018-09-09 6:19:21,125.32618
2018-09-12 0:46:00,123.59998
2018-09-13 0:53:00,122.79998
2018-09-14 4:16:00,123.59998
2018-09-15 3:48:00,124.39999
2018-09-16 2:50:00,124.19998
2018-09-17 2:35:00,124.39999
2018-09-18 0:44:00,121.79999
2018-09-19 0:29:00,122.99998
2018-09-20 4:59:00,123.39998
2018-09-21 3:21:00,123.199974
2018-09-22 0:15:00,124.39999
2018-09-23 1:02:00,125.199974
2018-09-24 0:29:00,122.99998
2018-09-25 5:38:00,122.59998
2018-09-26 0:58:00,123.999985
2018-09-27 0:09:00,123.199974
2018-09-28 2:06:00,123.79999
2018-09-29 7:24:00,123.39998
2018-09-30 0:11:00,125.599976
2018-10-01 2:35:00,124.59998
2018-10-02 21:01:00,123.39998
2018-10-04 2:30:00,122.99998
2018-10-05 4:09:00,123.39998
2018-10-06 2:50:00,122.79998
2018-10-07 4:09:00,128.19997
2018-10-08 1:59:00,126.79999
2018-10-08 20:50:00,126.19998
2018-10-10 7:18:00,127.199974
2018-10-11 5:22:00,126.59998
2018-10-12 1:30:00,129.99997
2018-10-13 0:00:00,129.99997
2018-10-14 2:22:00,131
2018-10-14 21:23:00,129.19998
2018-10-16 3:22:00,127.39997
2018-10-17 7:59:00,131.79997
2018-10-18 3:28:00,130.6
2018-10-19 7:18:00,126.999985
2018-10-20 6:53:00,126.999985
2018-10-22 5:44:00,127.99999
2018-10-24 3:31:00,127.39999
2018-10-25 1:10:00,125.799995
2018-10-26 0:25:00,124.59999
2018-10-27 6:08:00,127.19998
2018-10-28 8:17:00,128.39998
2018-10-29 5:52:00,127.39999
2018-10-30 5:41:00,128.8
2018-11-01 5:48:00,129.39998
2018-11-02 0:12:00,129
2018-11-03 0:28:00,128.39998
2018-11-04 5:12:00,128.19998
2018-11-05 6:20:00,126.999985
2018-11-06 6:00:00,127.59999
2018-11-07 7:38:00,128.6
2018-11-08 1:01:00,127.59999
2018-11-09 6:06:00,126.799995
2018-11-10 0:15:00,126.59999
2018-11-11 8:08:00,128.19998
2018-11-12 8:32:00,128.6
2018-11-13 5:11:00,128.6
2018-11-14 5:48:00,126.799995
2018-11-15 2:50:00,125.99999
2018-11-16 5:28:00,125.799995
2018-11-17 5:28:00,124.799995
2018-11-18 4:55:00,124.399994
2018-11-19 4:36:00,124.999985
2018-11-20 4:22:00,124.19999
2018-11-21 0:15:00,124.799995
2018-11-22 1:56:16,124.53913
2018-11-22 21:59:50,123.80499
2018-11-24 3:42:14,125.92803
2018-11-25 6:34:15,128.02463
2018-11-26 3:59:58,126.869415
2018-11-27 0:01:39,127.38529
2018-11-28 7:21:02,128.06212
2018-11-29 3:07:37,128.39943
2018-11-30 4:45:10,129.3386
2018-12-02 7:22:29,129.67369
2018-12-03 2:00:16,128.76979
2018-12-05 4:29:49,128.57138
2018-12-05 22:28:25,128.75877
2018-12-05 22:28:54,128.59122
2018-12-06 6:32:46,128.45895
2018-12-07 5:55:19,128.72571
2018-12-09 5:17:26,127.749054
2018-12-10 1:05:52,127.83504
2018-12-11 2:41:04,124.88745
2018-12-12 3:04:44,126.83634
2018-12-13 1:24:18,127.984955
2018-12-14 0:55:29,127.33459
2018-12-15 0:10:02,126.99948
2018-12-16 5:25:36,127.60576
2018-12-17 18:59:19,131.48369
2018-12-18 10:32:07,130.50925
2018-12-19 2:37:06,128.06432
2018-12-20 0:01:59,129.02333
2018-12-21 4:29:19,131.05598
2018-12-26 0:28:14,137.79332
2018-12-27 5:24:59,136.51904
2018-12-27 21:41:53,138.15266
2018-12-28 9:15:22,137.3568
2018-12-29 6:04:00,136.55653
2018-12-29 21:05:35,135.65262
2018-12-31 1:09:41,136.07591
2019-01-01 7:36:33,136.94234
2019-01-02 3:55:51,136.10678
2019-01-03 1:30:49,135.87088
2019-01-03 20:29:28,134.13364
2019-01-05 0:02:04,134.75314
2019-01-06 4:02:19,133.97932
2019-01-07 0:12:21,133.88232
2019-01-08 2:44:51,134.45552
2019-01-09 0:28:34,135.3528
2019-01-09 22:32:18,134.7818
2019-01-11 2:38:50,135.05518
2019-01-12 7:38:38,135.38586
2019-01-13 6:40:49,134.56354
2019-01-13 22:32:03,135.52477
2019-01-15 0:56:06,138.19455
2019-01-15 22:59:03,135.38586
2019-01-17 1:34:19,135.88852
2019-01-18 4:15:04,134.81046
2019-01-19 4:46:44,134.56796
2019-01-19 7:02:17,133.92862
2019-01-20 6:40:40,134.27695
2019-01-21 4:49:03,134.116
2019-01-22 5:36:37,133.14377
2019-01-23 3:48:52,134.0234
2019-01-24 5:28:45,133.37526
2019-01-24 15:10:24,133.19888
2019-01-25 3:39:57,131.44841
2019-01-26 3:10:01,132.07011
2019-01-28 6:01:26,133.16801
2019-01-29 2:13:28,133.26282
2019-01-30 1:27:45,134.10498
2019-01-31 5:08:40,134.95818
2019-02-01 0:01:51,133.6354
2019-02-02 9:51:29,137.25539
2019-02-03 4:52:23,138.48778
2019-02-04 3:30:36,134.80165
2019-02-05 6:53:58,135.27344
2019-02-06 4:08:58,136.07812
2019-02-06 7:01:28,135.32414
2019-02-07 5:10:08,133.86026
2019-02-08 4:58:12,132.59482
2019-02-09 2:16:46,136.206
2019-02-10 8:39:42,135.49168
2019-02-11 3:17:23,135.41893
2019-02-12 0:37:18,138.26952
2019-02-13 2:24:49,136.41101
2019-02-14 0:02:51,135.00888
2019-02-14 7:29:20,134.22623
2019-02-16 7:08:40,137.84402
2019-02-17 5:46:52,139.85243
2019-02-18 0:16:58,137.90796
2019-02-19 6:01:29,136.57196
2019-02-20 3:18:23,136.09796
2019-02-21 7:08:02,139.8833
2019-02-22 5:36:11,137.98291
2019-02-23 6:32:58,139.79071
2019-02-25 6:47:44,141.25677
2019-02-26 7:04:50,140.78058
2019-02-27 5:02:22,139.19766
2019-02-28 5:03:30,138.64871
2019-03-01 5:56:08,138.36652
2019-03-02 7:21:21,138.27834
2019-03-03 6:58:17,139.9825
2019-03-04 5:07:02,139.89432
2019-03-05 5:38:25,139.48206
2019-03-06 5:54:17,139.64961
2019-03-07 5:10:45,140.81805
2019-03-10 9:47:13,142.05484
2019-03-11 6:13:26,143.47684
2019-03-12 5:00:52,142.46933
2019-03-13 2:41:18,140.89743
2019-03-14 5:07:58,140.00014
2019-03-15 3:28:25,140.96356
2019-03-16 5:32:11,141.70432
2019-03-17 8:07:41,145.42131
2019-03-18 6:45:08,146.01436
2019-03-19 5:13:50,144.43144
2019-03-20 3:01:49,143.56943
2019-03-21 3:29:38,143.2674
2019-03-22 5:03:55,145.83798
2019-03-23 0:02:25,147.05495
2019-03-24 5:14:17,146.04964
2019-03-25 2:57:08,145.61311
2019-03-26 2:25:53,143.35779
2019-03-27 4:19:05,144.78197
2019-03-28 4:05:00,143.65762
2019-03-29 5:46:55,144.05225
2019-03-30 6:06:36,144.77756
2019-03-30 18:23:56,146.40236
2019-03-31 7:04:01,144.94733
2019-04-01 3:41:31,144.58575
2019-04-02 4:07:15,142.54207
2019-04-03 4:07:57,142.62585
2019-04-04 0:39:32,142.58176
2019-04-05 2:50:37,143.21669
2019-04-06 5:02:23,144.10294
2019-04-07 7:06:14,145.86224
2019-04-08 5:48:55,145.88206
2019-04-09 0:49:10,145.69908
2019-04-10 4:28:39,144.76654
2019-04-11 5:13:57,145.38603
2019-04-12 3:29:04,144.76433
2019-04-13 7:15:25,145.42351
2019-04-14 8:25:55,142.96756
2019-04-15 2:45:34,141.95564
2019-04-16 2:19:29,140.2162
2019-04-17 5:53:12,138.30258
2019-04-18 3:38:36,138.4018
2019-04-19 2:47:13,139.15578
2019-04-20 6:21:11,137.05698
2019-04-20 6:25:00,137.09999
2019-04-21 5:59:18,137.91678
2019-04-22 5:25:59,137.86166
2019-04-23 6:48:33,137.99173
2019-04-24 2:14:38,139.01247
2019-04-24 6:33:06,139.20207
2019-04-25 5:01:55,137.42514
2019-04-26 2:06:36,136.52565
2019-04-27 5:41:01,138.46352
2019-04-28 5:04:35,139.90314
2019-04-29 3:47:56,140.61082
2019-04-30 3:30:33,139.45781
2019-05-01 0:46:25,138.15047
2019-05-02 3:20:46,137.21791
2019-05-03 5:10:56,136.08694
2019-05-04 6:11:54,135.58429
2019-05-05 1:01:10,135.04416
2019-05-06 5:16:54,136.71967
2019-05-07 5:06:14,135.75624
2019-05-08 3:20:28,137.96968
2019-05-08 7:20:28,138.18353
2019-05-09 4:10:54,137.34578
2019-05-10 2:27:24,136.75714
2019-05-11 6:27:26,137.64561
2019-05-12 6:12:51,137.62135
2019-05-13 2:48:56,136.55211
2019-05-14 6:38:47,137.7823
2019-05-15 3:09:58,137.53096
2019-05-16 6:24:10,139.46883
2019-05-17 6:41:13,136.63809
2019-05-18 1:29:01,135.7364
2019-05-19 6:28:20,133.47005
2019-05-20 6:49:10,134.12923
2019-05-21 3:46:00,135.39247
2019-05-22 5:06:06,134.96478
2019-05-23 4:14:36,134.5437
2019-05-24 4:41:52,133.5362
2019-05-25 6:15:10,133.03795
2019-05-26 6:38:43,134.71567
2019-05-27 6:03:37,133.96829
2019-05-28 2:44:25,132.48238
2019-05-29 0:32:52,132.89685
2019-05-30 2:51:52,131.32275
2019-06-04 7:04:00,134.90967
2019-06-05 6:19:08,134.15128
2019-06-06 5:52:06,133.75444
2019-06-07 3:37:11,133.24077
2019-06-08 7:20:21,132.55293
2019-06-09 6:47:17,133.38849
2019-06-10 5:31:14,133.95728
2019-06-11 5:35:31,134.64511
2019-06-12 5:26:36,133.59572
2019-06-13 3:05:37,132.2068
2019-06-13 6:52:19,131.69754
2019-06-14 5:12:45,133.57367
2019-06-15 4:44:51,132.97401
2019-06-16 6:35:20,133.00488
2019-06-17 4:35:20,134.95155
2019-06-18 5:07:03,138.3048
2019-06-19 0:00:52,136.95998
2019-06-20 3:17:08,136.6447
2019-06-21 0:23:02,137.14296
2019-06-22 5:16:08,135.99434
2019-06-23 5:39:58,135.93042
2019-06-23 5:40:34,135.98552
2019-06-24 5:30:49,136.22142
2019-06-25 5:04:57,137.25758
2019-06-26 4:24:40,136.36472
2019-06-27 4:15:55,137.31271
2019-06-28 4:09:58,135.81798
2019-06-29 5:40:15,134.76416
2019-06-30 1:35:28,132.65654
2019-07-01 4:31:45,133.01369
2019-07-02 3:23:52,132.05247
2019-07-03 5:38:11,132.91449
2019-07-04 2:21:01,132.32805
2019-07-05 0:01:30,130.73631
2019-07-06 2:27:33,131.11992
2019-07-07 5:52:38,129.55905
2019-07-08 1:43:46,131.62698
2019-07-09 0:17:04,131.55864
2019-07-10 0:22:58,131.89154
2019-07-11 0:02:01,131.05379
2019-07-12 5:01:15,131.10008
2019-07-12 7:27:25,130.41664
2019-07-13 6:28:02,133.26723
2019-07-14 1:33:26,133.31573
2019-07-15 0:24:30,133.64421
2019-07-15 6:23:18,133.47887
2019-07-16 2:18:11,133.81396
2019-07-17 4:33:54,134.25269
2019-07-18 6:49:57,133.93301
2019-07-19 3:32:54,132.81747
2019-07-20 2:42:44,132.33467
2019-07-20 7:00:11,132.48018
2019-07-21 8:04:26,132.03925
2019-07-22 2:31:27,131.35802
2019-07-23 8:48:23,138.3092
2019-07-24 1:02:23,136.47275
2019-07-25 0:06:41,135.22714
2019-07-26 3:59:28,134.39378
2019-07-27 0:01:07,133.65744
2019-07-28 6:44:11,134.31442
2019-07-29 7:38:14,135.89734
2019-07-30 2:04:09,136.52565
2019-07-31 4:07:44,136.09575
2019-08-01 8:27:07,136.61385
2019-08-02 7:08:52,138.07991
2019-08-03 3:11:06,139.2175
2019-08-04 5:17:52,136.22583
2019-08-05 6:42:26,136.03403
2019-08-06 3:20:22,135.13234
2019-08-07 4:16:52,135.76727
2019-08-08 5:50:28,136.98422
2019-08-09 2:49:57,137.75143
2019-08-10 4:15:21,137.71175
2019-08-11 2:26:05,137.21571
2019-08-11 23:30:00,137.14516
2019-08-13 0:57:45,136.77258
2019-08-13 4:35:24,136.53227
2019-08-14 6:19:10,137.25319
2019-08-15 0:40:37,136.91367
2019-08-16 6:18:19,135.42555
2019-08-17 6:05:00,135.23155
2019-08-17 6:05:59,134.9207
2019-08-18 0:10:03,135.6416
2019-08-19 5:58:55,135.50052
2019-08-20 1:53:44,135.4057
2019-08-20 4:34:56,135.34178
2019-08-20 4:35:54,135.14998
2019-08-21 4:52:13,134.63629
2019-08-22 7:08:50,135.51154
2019-08-23 3:51:59,134.91628
2019-08-24 6:49:56,135.33516
2019-08-25 3:36:02,135.03093
2019-08-26 5:00:19,135.39977
2019-08-27 5:45:40,135.1998
2019-08-28 0:05:48,136.2633
2019-08-28 0:06:41,135.7342
2019-08-29 4:53:25,136.81445
2019-08-30 2:55:50,136.98863
2019-08-31 6:58:27,137.1165
2019-09-01 6:33:57,136.3559
2019-09-01 6:35:19,136.08914
2019-09-02 6:40:13,136.40219
2019-09-02 23:35:02,136.13544
2019-09-04 7:20:03,139.34758
2019-09-05 2:48:49,139.07861
2019-09-06 0:08:46,136.57857
2019-09-07 3:19:06,138.06668
2019-09-08 7:19:38,137.63017
2019-09-09 3:17:26,137.23334
2019-09-10 3:59:26,136.63809
2019-09-11 3:12:43,135.27344
2019-09-12 4:36:17,136.13324
2019-09-13 4:54:06,134.57016
2019-09-14 6:20:51,134.51283
2019-09-15 3:07:14,135.32193
2019-09-16 3:11:14,134.47757
2019-09-17 2:32:42,135.27122
2019-09-18 3:49:52,134.55031
2019-09-19 0:01:51,134.15569
2019-09-20 2:02:07,135.19847
2019-09-21 0:49:47,133.74564
2019-09-22 6:26:32,134.84573
2019-09-23 0:07:26,135.12132
2019-09-24 3:19:36,133.84483
2019-09-25 2:06:30,132.81969
2019-09-26 3:35:21,133.04677
2019-09-27 4:10:45,133.55603
2019-09-28 6:42:37,133.26723
2019-09-28 19:16:13,136.74612
2019-09-29 3:42:09,134.8281
2019-09-30 7:26:28,135.48729
2019-10-01 2:21:17,135.31311
2019-10-02 6:50:00,135.91719
2019-10-02 23:52:03,135.77829
2019-10-03 0:04:27,135.50932
2019-10-04 5:12:34,134.93172
2019-10-05 2:59:14,136.55432
2019-10-06 1:59:21,136.27213
2019-10-07 1:25:49,135.96568
2019-10-07 6:55:24,136.05608
2019-10-08 2:10:35,134.42465
2019-10-09 1:03:36,133.69493
2019-10-10 2:41:09,133.29367
2019-10-11 7:08:47,132.26633
2019-10-12 7:21:37,133.77649
2019-10-13 6:25:08,133.45903
2019-10-14 1:05:20,135.05296
2019-10-15 0:01:41,135.00888
2019-10-16 6:58:37,135.87088
2019-10-17 0:08:57,134.78401
2019-10-18 0:22:24,134.43567
2019-10-19 0:01:03,135.53137
2019-10-20 5:23:11,134.04324
2019-10-21 0:13:39,134.10939
2019-10-22 4:46:40,134.10057
2019-10-23 1:39:24,134.03001
2019-10-23 6:39:23,133.97932
2019-10-24 3:34:08,133.91318
2019-10-25 2:33:18,133.26944
2019-10-25 7:41:12,133.21652
2019-10-26 0:39:12,133.05559
2019-10-27 0:04:59,132.1583
2019-10-28 0:21:20,131.44179
2019-10-29 0:29:21,131.44621
2019-10-29 6:56:54,131.23236
2019-10-30 6:35:05,131.72398
2019-10-31 3:52:01,132.01721
2019-11-01 1:53:02,133.61115
2019-11-02 0:05:03,133.74564
2019-11-03 3:53:59,132.83733
2019-11-04 3:47:33,134.31223
2019-11-05 1:26:39,134.86118
2019-11-06 3:15:10,134.62306
2019-11-07 0:09:40,133.41934
2019-11-08 5:06:12,132.35231
2019-11-09 2:48:49,132.76898
2019-11-10 2:48:54,131.6799
2019-11-11 3:19:22,130.65254
2019-11-12 2:38:29,129.35182
2019-11-12 2:39:31,129.35843
2019-11-13 0:28:23,130.30862
2019-11-14 6:53:27,129.68912
2019-11-15 0:22:58,129.11813
2019-11-15 7:28:55,129.5877
2019-11-16 1:18:05,130.03525
2019-11-17 6:46:39,128.94395
2019-11-17 6:47:07,128.80507
2019-11-18 5:27:09,129.14899
2019-11-19 7:00:37,131.32716
2019-11-20 2:17:39,131.28307
2019-11-21 2:55:14,131.76588
2019-11-22 2:31:12,130.3902
2019-11-23 5:33:11,131.06921
2019-11-23 19:37:46,130.8708
2019-11-23 19:38:49,131.26764
2019-11-24 1:34:04,131.26323
2019-11-25 1:27:15,130.29099
2019-11-26 1:08:08,134.24167
2019-11-27 3:42:49,133.93082
2019-11-28 1:27:41,133.2981
2019-11-29 6:01:28,133.53398
2019-11-30 2:52:42,133.56044
2019-11-30 7:17:46,133.65303
2019-12-01 0:14:04,133.17242
2019-12-02 5:50:43,133.31352
2019-12-03 0:02:44,133.62657
2019-12-03 22:24:51,133.47446
2019-12-04 7:38:04,133.33116
2019-12-05 0:33:00,133.1614
2019-12-05 7:50:21,133.02472
2019-12-06 5:02:30,134.01018
2019-12-07 0:28:55,134.6407
2019-12-08 7:57:44,133.84042
2019-12-09 1:03:47,134.42244
2019-12-10 6:56:17,134.17332
2019-12-11 0:31:12,133.57367
2019-12-12 0:01:20,134.50401
2019-12-13 1:48:27,135.05296
2019-12-14 6:10:45,135.19186
2019-12-15 8:02:02,135.064
2019-12-16 4:21:21,136.87619
2019-12-17 2:29:36,137.44499
2019-12-18 8:06:14,136.44409
2019-12-19 2:18:20,135.3594
2019-12-20 4:30:29,135.55342
2019-12-21 2:15:45,135.93481
2019-12-22 0:01:24,137.13855
2019-12-23 7:04:31,136.52345
2019-12-24 3:42:08,139.2175
